paper_id,publish_year,paper_title,con_id
7EDDEDB3,2000,Phylogenetic tree reconstruction using self-adaptive genetic algorithm,44C5464F
80650C77,2000,On parameter estimation for neuron models,44C5464F
7E59C0B0,2000,Classification and estimation of ultrasound speckle noise with neural networks,44C5464F
0FEA9F8E,1996,Associativity-Based Routing for Ad-Hoc Mobile Networks,44C78644
7D03B220,1997,A fully non-blocking reliable multicast protocol with total ordering,44C78644
7D9BABD9,1997,Performance of standard and modified network protocols in a real-time application,44C78644
80AF12AA,1997,Admission control for TCP/IP connections on trans-Atlantic ATM WAN,44C78644
7E128618,1997,Internet services via direct broadcast satellites,44C78644
5EE6B9AC,1993,Sequence Comparison and Statistical Significance in Molecular Biology (Abstract),44C93DEC
81971846,1993,The bit complexity of distributed sorting,44C93DEC
59B3D7F4,1993,Surface Reconstruction Between Simple Polygons via Angle Criteria,44C93DEC
58BB65D2,1993,Sequence comparison and statistical significance in molecular biology,44C93DEC
7E5C0AC6,1993,Complexity of Disjoint Paths Problems in Planar Graphs,44C93DEC
80FBA79E,1990,Situational awareness in the commercial aircraft cockpit: a cognitive perspective,44CCF851
7EEF05EA,1990,Formal methods in software engineering,44CCF851
7DEA4F7A,1990,A high-speed surface-mount optical data link for military applications,44CCF851
7DD968FF,1990,Assessment of photonics for advanced integrated avionics processors-PAVE PACE,44CCF851
7D605DA7,1990,Initial evaluation of commercially available InGaAsP DFB laser diodes for use in high-speed digital fiber optic transceivers,44CCF851
5DB73CB4,1991,Implementation of a VLSI polynomial evaluator for real-time applications,44D3E57F
5D0225FB,1992,Programming systolic arrays,44D3E57F
5942085B,1993,Reduced area multipliers,44D3E57F
5AF06AE4,1994,A processor for calorimetry at the Large Hadron Collider in the FERMI project,44D3E57F
7F7A2B05,1995,Time-optimal ranking algorithms on sorted matrices,44D3E57F
61D9EE96,2006,ECGSC: elliptic curve based generalized signcryption,44D4200D
5E6998C1,2006,A Multipath Routing Algorithm for Wireless Sensor Networks,44D4200D
693F95F0,2006,Joint power control and channel assignment algorithms for wireless ad hoc networks,44D4200D
5F844EE6,2006,CityVoyager: an outdoor recommendation system based on user location history,44D4200D
7E7BD38F,2006,A simulation study comparing the performance of two RFID protocols,44D4200D
81365CF4,2009,A Symmetic Transmission Power Control Strategy for Mobile Ad Hoc Networks in Realistic Environment,44D822DB
5DB7E7F5,2009,Multi-issue Agent Negotiation Based on Fairness,44D822DB
5FC62C3F,2009,Research on the Trust-Adaptive Scheduling for Data-Intensive Applications on Data Grids,44D822DB
5A8B3021,2009,A QoS-Aware Service Selection Approach on P2P Network for Dynamic Cross-Organizational Workflow Development,44D822DB
7DDA78F1,2009,Behavior Observation-Based Dynamic Analysis for Componentized Internet Applications,44D822DB
73B6DC3F,1991,A Design Of An Adaptive Decision Feedback Equalizer For Digital Mobile Communication Systems,44D951AC
59B4FEBF,1991,Optimum Global Transmitter Power Control in Cellular Radio Systems,44D951AC
6865FA52,1991,Modified Kalman Algorithm For Fast Channel Parameter Estimation Using Uncertain Data,44D951AC
7F049B58,1991,Multipath Delay Profile Prediction On A Workstation For Urban Mobile Radio Communications,44D951AC
7DEF4BE9,1991,"Compound Strategies Of Coding, Equalization And Space Diversity For Wide-bind TDMA Indoor Wireless Channels",44D951AC
5CE5190B,1992,Quantifier Elimination for Second-Order Predicate Logic,44DA004E
5B3A6A69,1993,The Feasibility of Defeat in Defeasible Reasoning,44DA004E
5A1A9E15,1994,A Unified Framework for Class-Based Representation Formalisms,44DA004E
5EFFB6E7,1994,On the impact of stratification on the complexity of nonmonotonic reasoning,44DA004E
08549E52,1996,TBox and ABox Reasoning in Expressive Description Logics,44DA004E
5D119672,2001,The Power of Events: An Introduction to Complex Event Processing in Distributed Enterprise Systems,44DA6608
5DE1FBB4,2003,RuleML Annotation for Automatic Collection Levels on METS Metadata,44DA6608
5A92032F,2003,Inference Queues for Communicating and Monitoring Declarative Information between Web Services,44DA6608
65152034,2003,Inheritance and Rules in Object-Oriented Semantic Web Languages,44DA6608
7F85DAA0,2003,Value-Added Metatagging: Ontology and Rule Based Methods for Smarter Metadata,44DA6608
79B147A9,1988,3-D imaging systems and high-speed processing for robot control,44DF880B
794623D4,1988,An image-recognition system using algorithmically dedicated integrated circuits,44DF880B
79EDA541,1988,Combined decision theoretic and syntactic approach to image segmentation,44DF880B
77E60EFA,1988,"Measure theoretic imaging, with an example employing magnetic resonance input",44DF880B
7BB8A393,1988,Background subtraction algorithms for videodensitometric quantification of coronary stenosis,44DF880B
7E3DE3C5,1997,Eudaemonic computing ('underwearables'),44E12FD1
7F53B8D9,1997,An historical account of the 'WearComp' and 'WearCam' inventions developed for applications in 'personal imaging',44E12FD1
8107776E,1997,Context-awareness in wearable and ubiquitous computing,44E12FD1
7ECD2298,1997,Factory automation support technology (FAST): a new paradigm of continuous learning and support using a wearable,44E12FD1
5C435546,1997,The wearable remembrance agent: a system for augmented memory,44E12FD1
5A7C536B,2000,Learning to Evaluate Go Positions via Temporal Difference Methods,44E1A46F
5E4C1D99,2005,Evolving a Neural Network Location Evaluator to Play Ms. Pac-Man,44E1A46F
0B6B65E5,2005,Adapting Reinforcement Learning for Computer Games: Using Group Utility Functions,44E1A46F
001D7E97,2005,Coevolution in Hierarchical AI for Strategy Games,44E1A46F
071BAE59,2005,Nannon: A Nano Backgammon for Machine Learning Research,44E1A46F
5FC8F3E6,2006,A Comparative Study on Representing Units in Chinese Text Clustering,44E34C11
5F7700C4,2006,Measuring conflict between possibilistic uncertain information through belief function theory,44E34C11
59BE08FF,2006,"Observation-Based logic of knowledge, belief, desire and intention",44E34C11
72056D96,2006,A Case Study for CTL Model Update,44E34C11
5A6699C6,2006,Construction of Concept Lattices Based on Indiscernibility Matrices,44E34C11
5E0A605D,1981,Parallel structures for vector processing,44E5A1B2
5E1E4206,1981,Queue machines: An organization for parallel computation,44E5A1B2
78C9D8CF,1981,Parallelization of a minimization problem for multi-processor systems,44E5A1B2
58B478E1,1981,Iterative methods for the solution of elliptic difference equations on multiprocessors,44E5A1B2
00A7C88B,1981,On basic concepts in parallel numerical mathematics,44E5A1B2
58328E24,1988,Automatic drawing of statistical diagrams,44E8D4B3
5D02CAAC,1988,Statistical data management requirements and the SQL standards: an evolving comparison,44E8D4B3
7FD77744,1988,Design of statistical information media: time performance and storage constraints,44E8D4B3
5DE28011,1988,Spatial data base queries: relational algebra versus computational geometry,44E8D4B3
5C3B160D,1988,Knowledge browsing: front ends to statistical databases,44E8D4B3
7F2BA490,2007,Feature Cluster Selection for High-Throughput Data Analysis,44EA5E08
7E06DFFA,2007,Protein folding simulation by all-atom CSAW method,44EA5E08
80BD858E,2007,Robust Estimation and Graph-Based Meta Clustering for LC-MS Feature Extraction,44EA5E08
80EFD37B,2007,Ontology algebra for composition of protein data sources,44EA5E08
7D04FDAB,2007,SAIL-APPROX: An Efficient On-Line Algorithm for Approximate Pattern Matching with Wildcards and Length Constraints,44EA5E08
7A8B4C2B,2000,Minkowski roots of complex sets,44EABA80
79C4797C,2000,A feature-based approach to automatic injection mold generation,44EABA80
7A715BFB,2000,Approximating NURBS curves by arc splines,44EABA80
7CCF385B,2000,Rational parametrization of canal surface by 4 dimensional Minkowski Pythagorean hodograph curves,44EABA80
80A89178,2000,B-spline free-form deformation of polygonal objects through fast functional composition,44EABA80
7DB8856C,1993,Hierarchy-based incremental analysis of communication protocols,44F1AB80
7D324D8A,1993,Multiprotocol transport networking: a general internetworking solution,44F1AB80
7D8FCB52,1993,Enhancing SCI's fairness protocol for increased throughput,44F1AB80
5D452A6C,1993,A framework for interoperability testing of network protocols,44F1AB80
8163FC3F,1993,A novel neural network traffic descriptor for ATM networks,44F1AB80
5E105A16,1990,AudES - An Expert System for Security Auditing,44F1BEFF
7FB138E4,1992,Marvel: A Distributed Real-Time Monitoring and Analysis Application,44F1BEFF
0BA1CF39,1992,A truly MAGIC solution,44F1BEFF
04ADBA56,1992,An application of model-based reasoning in experiment design,44F1BEFF
008DFEF3,1992,MOCCA: A Set of Instruments to Support Mortgage Credit Granting,44F1BEFF
7FE7A468,1992,Evolution Of Billing Functions In Network Elements,44F1E491
7F448C39,1992,FOG: A Robust Distributed Communications Platform For Network Management,44F1E491
7D3D5D98,1992,Implementable OAM&P Interfaces Based On TMN Standards,44F1E491
80865536,1992,ISDN Provisioning: Operations Migration Challenge,44F1E491
80640951,1992,Security Techniques For Network Management,44F1E491
0CFA290A,2005,AN AFFECTIVE ROLE MODEL OF SOFTWARE AGENT FOR EFFECTIVE AGENT-BASED E-LEARNING BY INTERPLAYING BETWEEN EMOTIONS AND LEARNING,44F29802
05D14965,2005,Active Learning by Personalization: Lessons Learnt from Research in Conceptual Content Management,44F29802
0364F082,2005,Implicit Indicators for Interesting Web Pages,44F29802
07225655,2005,Software-Agent Architecture for Interactive E-Learning,44F29802
039A5EB8,2005,Developing a Web Caching Architecture with Configurable Consistency: A Proposal,44F29802
7D66890B,2008,Secure Delegation Model based on SAML in Ubiquitous Environments,44F7644F
80831EE7,2008,Investigation of Stakeholders Commitment to Information Security Awareness Programs,44F7644F
7DF3482F,2008,Use of LFSR for Sensor Network Security: A New Approach,44F7644F
80F72DBC,2008,A Web Metering Scheme for Fair Advertisement Transactions,44F7644F
7EC83383,2008,Design and Implementation for EPC System Method to Authentication and Cryptography,44F7644F
709E8051,2000,Task and dialogue modelling: bridging the divide with Lean Cuisine+,44FA759F
72399354,2000,(Focus+context)/sup 3/: distortion-oriented displays in three dimensions,44FA759F
70B63899,2000,Developing adaptable user interfaces for component-based systems,44FA759F
804BD895,2000,User interfaces for lightweight in-line editing of Web pages,44FA759F
7003AF23,2000,Activity breakdowns in QuickTime Virtual Reality environments,44FA759F
5DFE011B,1998,Formalising the Link between Worker and Society in Honey Bee Colonies,44FBA995
8281D832,1998,Towards Modeling Other Agents: A Simulation-Based Study,44FBA995
58EEF797,1998,"Stereotyping, Groups and Cultural Evolution: A Case of ""Second Order Emergence""?",44FBA995
6E56995E,1998,MAS and Social Simulation: A Suitable Commitment,44FBA995
58CCAD06,1998,ACTS in Action: Sim-ACTS - A Simulation Model Based on ACTS Theory,44FBA995
81129370,1991,A framework for selecting system design metrics,4503201D
7D87C5D4,1991,A heuristic approach for software reliability prediction: the equally-weighted linear combination model,4503201D
80EA43C9,1991,Metrics evaluation of software reliability growth models,4503201D
7EB3BB6C,1991,Timing errors in real-time systems and their detection,4503201D
7DDC7216,1991,The use of software complexity metrics in software reliability modeling,4503201D
7980596A,2002,Eager Haskell: resource-bounded execution yields efficient iteration,450351F9
8140FDC5,2002,"Haddock, a Haskell documentation tool",450351F9
5C5F6EE4,2002,Proceedings of the 2002 ACM SIGPLAN workshop on Haskell,450351F9
77CABC56,2002,Template meta-programming for Haskell,450351F9
7F035105,2002,A formal specification of the Haskell 98 module system,450351F9
7BEF5452,2004,Workspace calibration via perceptual judgments,450560B3
7BEE53F3,2004,View dependence of complex versus simple facial motions,450560B3
7D3373CB,2004,Enhancing perceived depth in images via artistic matting,450560B3
79574262,2004,Using a 2D colon to guide 3D navigation in virtual colonoscopy,450560B3
75394DEE,2004,Recalibration of rotational locomotion in immersive virtual environments,450560B3
01994379,1983,Corner Detection using the Facet Model,45083D2F
0AF076A0,1985,A Model for describing surface shape,45083D2F
059BD42C,1986,Invariant surface reconstruction using weak continuity constraints,45083D2F
7E1C8290,1986,An efficient and accurate camera calibration technique for 3D machine vision,45083D2F
0700A62A,1986,The Calibration Problem for Stereo,45083D2F
80B398BD,2004,SWAP: a scheduler with automatic process dependency detection,450B3A86
0631EEB3,2004,Constructing services with interposable virtual hardware,450B3A86
6A5CEC39,2004,"MACEDON: methodology for automatically creating, evaluating, and designing overlay networks",450B3A86
07A1CD0D,2004,Encouraging Cooperation in Multi-Hop Wireless Networks,450B3A86
5D7F66EC,2004,Programming sensor networks using abstract regions,450B3A86
7D9E4B6F,1974,A simulation approach to the design of dynamic feedback scheduling algorithms for time-shared computer systems,450B99F2
817CB2E5,1974,Simulated demand in large-scale batch processor acquisitions: Role and justification,450B99F2
7D160FFD,1974,Simulated demand in large-scale batch processor acquisitions: Role and justification,450B99F2
